"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (20260615)","Sessions (20260615)","Sessions with cart additions (20260615)","Sessions that reached checkout (20260615)","Sessions that completed checkout (20260615)","Conversion rate (20260615)","Pageviews (20260615)","Checkout conversion rate (20260615)","Added to cart rate (20260615)","Reached checkout rate (20260615)","Sessions that reached and completed checkout (20260615)","Average session duration (20260615)","Pageviews per session (20260615)","Bounce rate (20260615)","Completed checkout rate (20260615)","Bounces (20260615)","Online store visitors (20260615) ","Sessions (20260615) ","Sessions with cart additions (20260615) ","Sessions that reached checkout (20260615) ","Sessions that completed checkout (20260615) ","Conversion rate (20260615) ","Pageviews (20260615) ","Checkout conversion rate (20260615) ","Added to cart rate (20260615) ","Reached checkout rate (20260615) ","Sessions that reached and completed checkout (20260615) ","Average session duration (20260615) ","Pageviews per session (20260615) ","Bounce rate (20260615) ","Completed checkout rate (20260615) ","Bounces (20260615) "
"Blog Article","/blogs/dolls-info-qustions/%F0%9F%94%A5-top-5-most-popular-big-butt-chubby-belly-curvy-body-pornstar-style-sex-dolls-in-2025-%F0%9F%94%A5",38,38,0,0,0,0,40,,0,0,0,1.5789473684210527,1.0526315789473684,0.9473684210526315,,36,38,38,0,0,0,0,40,,0,0,0,1.5789473684210527,1.0526315789473684,0.9473684210526315,,36,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/male-sex-doll",36,37,0,0,0,0,137,,0,0,0,273.64864864864865,3.7027027027027026,0.2972972972972973,,11,36,37,0,0,0,0,137,,0,0,0,273.64864864864865,3.7027027027027026,0.2972972972972973,,11,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/onahole",35,35,0,0,0,0,181,,0,0,0,174.68571428571428,5.171428571428572,0.6571428571428571,,23,35,35,0,0,0,0,181,,0,0,0,174.68571428571428,5.171428571428572,0.6571428571428571,,23,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/ai-sex-doll",35,35,0,0,0,0,79,,0,0,0,112.11428571428571,2.257142857142857,0.5714285714285714,,20,35,35,0,0,0,0,79,,0,0,0,112.11428571428571,2.257142857142857,0.5714285714285714,,20,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f5425-elsa-babe-hentai-anime-waifu-sex-dolls-silicone-head-150cm-27-5kg",28,34,0,0,0,0,114,,0,0,0,262.97058823529414,3.3529411764705883,0.7647058823529411,,26,28,34,0,0,0,0,114,,0,0,0,262.97058823529414,3.3529411764705883,0.7647058823529411,,26,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/blogs/featured-blog/how-to-diy-an-sex-doll-you",33,34,0,0,0,0,52,,0,0,0,174.91176470588235,1.5294117647058822,0.7941176470588235,,27,33,34,0,0,0,0,52,,0,0,0,174.91176470588235,1.5294117647058822,0.7941176470588235,,27,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/h651-ros-free-hair-impants-real-oral-movable-jaw-silicone-sex-doll-head-meizaoren",3,33,2,0,0,0,163,,0.06060606060606061,0,0,328.27272727272725,4.9393939393939394,0.5757575757575758,,19,3,33,2,0,0,0,163,,0.06060606060606061,0,0,328.27272727272725,4.9393939393939394,0.5757575757575758,,19,0,0,0,,,,0,,0,,,0,0,0,,0
"Collection","/collections/naked-sex-doll",32,33,0,0,0,0,199,,0,0,0,376.969696969697,6.03030303030303,0.45454545454545453,,15,32,33,0,0,0,0,199,,0,0,0,376.969696969697,6.03030303030303,0.45454545454545453,,15,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/halloween-sex-doll",31,32,1,0,0,0,110,,0.03125,0,0,130.78125,3.4375,0.53125,,17,31,32,1,0,0,0,110,,0.03125,0,0,130.78125,3.4375,0.53125,,17,0,0,0,,,,0,,0,,,0,0,0,,0
"Custom Page","/pages/full-doll",31,31,0,0,0,0,225,,0,0,0,316.96774193548384,7.258064516129032,0.2903225806451613,,9,31,31,0,0,0,0,225,,0,0,0,316.96774193548384,7.258064516129032,0.2903225806451613,,9,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/why-do-men-like-to-have-sex-with-bigass-women",31,31,0,0,0,0,39,,0,0,0,29.806451612903224,1.2580645161290323,0.9354838709677419,,29,31,31,0,0,0,0,39,,0,0,0,29.806451612903224,1.2580645161290323,0.9354838709677419,,29,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/monster-hentai-sex-doll",29,30,0,0,0,0,99,,0,0,0,111.3,3.3,0.5,,15,29,30,0,0,0,0,99,,0,0,0,111.3,3.3,0.5,,15,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/hentai-sex-dolls-connecting-fantasy-to-reality",30,30,0,0,0,0,113,,0,0,0,107.76666666666667,3.7666666666666666,0.5333333333333333,,16,30,30,0,0,0,0,113,,0,0,0,107.76666666666667,3.7666666666666666,0.5333333333333333,,16,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/t681-61lbbig-boots-sex-doll-torso",29,30,0,0,0,0,45,,0,0,0,20.533333333333335,1.5,0.8666666666666667,,26,29,30,0,0,0,0,45,,0,0,0,20.533333333333335,1.5,0.8666666666666667,,26,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/cheap-sex-doll",29,29,0,0,0,0,70,,0,0,0,177.41379310344828,2.413793103448276,0.3448275862068966,,10,29,29,0,0,0,0,70,,0,0,0,177.41379310344828,2.413793103448276,0.3448275862068966,,10,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/bbw-milf-sex-doll",26,27,1,0,0,0,78,,0.037037037037037035,0,0,69.62962962962963,2.888888888888889,0.3333333333333333,,9,26,27,1,0,0,0,78,,0.037037037037037035,0,0,69.62962962962963,2.888888888888889,0.3333333333333333,,9,0,0,0,,,,0,,0,,,0,0,0,,0
,"/en-ca/collections/vajankle-foot-fetish-toys",26,27,0,0,0,0,105,,0,0,0,78.55555555555556,3.888888888888889,0.5185185185185185,,14,26,27,0,0,0,0,105,,0,0,0,78.55555555555556,3.888888888888889,0.5185185185185185,,14,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/tpe-ass",27,27,0,0,0,0,67,,0,0,0,72.66666666666667,2.4814814814814814,0.48148148148148145,,13,27,27,0,0,0,0,67,,0,0,0,72.66666666666667,2.4814814814814814,0.48148148148148145,,13,0,0,,,,,0,,,,,0,0,0,,0
"Cart","/cart",23,26,6,1,0,0,250,0,0.23076923076923078,0.038461538461538464,0,574.5384615384615,9.615384615384615,0.4230769230769231,0,11,23,26,6,1,0,0,250,0,0.23076923076923078,0.038461538461538464,0,574.5384615384615,9.615384615384615,0.4230769230769231,0,11,0,0,0,0,,,0,,0,0,,0,0,0,,0
,"/en-ca/collections/femboys-sex-doll",25,26,0,0,0,0,74,,0,0,0,71.3076923076923,2.8461538461538463,0.38461538461538464,,10,25,26,0,0,0,0,74,,0,0,0,71.3076923076923,2.8461538461538463,0.38461538461538464,,10,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/flat-chest-sex-doll",24,25,0,0,0,0,79,,0,0,0,149.04,3.16,0.64,,16,24,25,0,0,0,0,79,,0,0,0,149.04,3.16,0.64,,16,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/ai-sex-dolls-list",25,25,1,0,0,0,73,,0.04,0,0,141.8,2.92,0.36,,9,25,25,1,0,0,0,73,,0.04,0,0,141.8,2.92,0.36,,9,0,0,0,,,,0,,0,,,0,0,0,,0
"Collection","/collections/mini-hentai-sex-doll",24,24,0,0,0,0,83,,0,0,0,228.70833333333334,3.4583333333333335,0.4166666666666667,,10,24,24,0,0,0,0,83,,0,0,0,228.70833333333334,3.4583333333333335,0.4166666666666667,,10,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/sex-doll-legs",22,24,0,0,0,0,85,,0,0,0,156.54166666666666,3.5416666666666665,0.5416666666666666,,13,22,24,0,0,0,0,85,,0,0,0,156.54166666666666,3.5416666666666665,0.5416666666666666,,13,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/black-pocket-pussy",24,24,0,0,0,0,56,,0,0,0,40.833333333333336,2.3333333333333335,0.7916666666666666,,19,24,24,0,0,0,0,56,,0,0,0,40.833333333333336,2.3333333333333335,0.7916666666666666,,19,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/shocking-in-depth-review-of-naimi-1-1-celebrity-sex-doll",24,24,0,0,0,0,50,,0,0,0,60.5,2.0833333333333335,0.4166666666666667,,10,24,24,0,0,0,0,50,,0,0,0,60.5,2.0833333333333335,0.4166666666666667,,10,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/h125-sex-doll-head",24,24,1,1,1,0.041666666666666664,36,1,0.041666666666666664,0.041666666666666664,1,110.25,1.5,0.9166666666666666,1,22,24,24,1,1,1,0.041666666666666664,36,1,0.041666666666666664,0.041666666666666664,1,110.25,1.5,0.9166666666666666,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blog Article","/blogs/dolls-info-qustions/2025-hot-selling-japanese-sex-dolls-popular-products-and-their-unique-charm-unveiled",23,23,0,0,0,0,99,,0,0,0,108.91304347826087,4.304347826086956,0.6956521739130435,,16,23,23,0,0,0,0,99,,0,0,0,108.91304347826087,4.304347826086956,0.6956521739130435,,16,0,0,,,,,0,,,,,0,0,0,,0
,"/de/collections/futa-sex-doll",23,23,0,0,0,0,89,,0,0,0,141.2608695652174,3.869565217391304,0.5217391304347826,,12,23,23,0,0,0,0,89,,0,0,0,141.2608695652174,3.869565217391304,0.5217391304347826,,12,0,0,,,,,0,,,,,0,0,0,,0
,"/de/collections/shemale-sex-doll",21,23,0,0,0,0,47,,0,0,0,66.43478260869566,2.0434782608695654,0.6521739130434783,,15,21,23,0,0,0,0,47,,0,0,0,66.43478260869566,2.0434782608695654,0.6521739130434783,,15,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/electric-sex-doll-head",21,22,0,0,0,0,65,,0,0,0,197.5,2.9545454545454546,0.5,,11,21,22,0,0,0,0,65,,0,0,0,197.5,2.9545454545454546,0.5,,11,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/a664-37-5lb-silicone-butt-sexy-and-real-realistic-big-ass-sex-doll-torso",15,22,0,0,0,0,36,,0,0,0,35.63636363636363,1.6363636363636365,0.6363636363636364,,14,15,22,0,0,0,0,36,,0,0,0,35.63636363636363,1.6363636363636365,0.6363636363636364,,14,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/anime-sex-doll",22,22,0,0,0,0,78,,0,0,0,75.4090909090909,3.5454545454545454,0.45454545454545453,,10,22,22,0,0,0,0,78,,0,0,0,75.4090909090909,3.5454545454545454,0.45454545454545453,,10,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f5314-realistic-skin-silicone-bbw-sex-doll-se-doll",20,22,0,0,0,0,119,,0,0,0,322.8181818181818,5.409090909090909,0.4090909090909091,,9,20,22,0,0,0,0,119,,0,0,0,322.8181818181818,5.409090909090909,0.4090909090909091,,9,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/big-ass-sex-doll-torso",21,21,0,0,0,0,58,,0,0,0,107,2.761904761904762,0.7619047619047619,,16,21,21,0,0,0,0,58,,0,0,0,107,2.761904761904762,0.7619047619047619,,16,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/anime-hentai-sex-doll",21,21,1,1,0,0,116,0,0.047619047619047616,0.047619047619047616,0,343.8095238095238,5.523809523809524,0.47619047619047616,0,10,21,21,1,1,0,0,116,0,0.047619047619047616,0.047619047619047616,0,343.8095238095238,5.523809523809524,0.47619047619047616,0,10,0,0,0,0,,,0,,0,0,,0,0,0,,0
"Collection","/collections/bbw-sex-dolls",18,21,0,0,0,0,51,,0,0,0,71.57142857142857,2.4285714285714284,0.38095238095238093,,8,18,21,0,0,0,0,51,,0,0,0,71.57142857142857,2.4285714285714284,0.38095238095238093,,8,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/doll-castle",18,21,0,0,0,0,108,,0,0,0,334.0952380952381,5.142857142857143,0.19047619047619047,,4,18,21,0,0,0,0,108,,0,0,0,334.0952380952381,5.142857142857143,0.19047619047619047,,4,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/s-tpe-doll",21,21,0,0,0,0,38,,0,0,0,89.14285714285714,1.8095238095238095,0.7142857142857143,,15,21,21,0,0,0,0,38,,0,0,0,89.14285714285714,1.8095238095238095,0.7142857142857143,,15,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/new-arrivals-robot-sex-dolls",20,20,0,0,0,0,62,,0,0,0,134.55,3.1,0.35,,7,20,20,0,0,0,0,62,,0,0,0,134.55,3.1,0.35,,7,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/boob-job-sex-toys",19,20,0,0,0,0,30,,0,0,0,19.15,1.5,0.75,,15,19,20,0,0,0,0,30,,0,0,0,19.15,1.5,0.75,,15,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/blogs/dolls-info-qustions/how-to-make-a-fake-ass-sex-toy",17,20,0,0,0,0,30,,0,0,0,90.4,1.5,0.7,,14,17,20,0,0,0,0,30,,0,0,0,90.4,1.5,0.7,,14,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/300-600",16,20,0,0,0,0,32,,0,0,0,130.35,1.6,0.8,,16,16,20,0,0,0,0,32,,0,0,0,130.35,1.6,0.8,,16,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/electric-pocket-pussy",19,20,0,0,0,0,51,,0,0,0,37.45,2.55,0.8,,16,19,20,0,0,0,0,51,,0,0,0,37.45,2.55,0.8,,16,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/what-weight-of-butt-torso-sex-dolls-is-most-suitable",18,20,0,0,0,0,35,,0,0,0,59.25,1.75,0.8,,16,18,20,0,0,0,0,35,,0,0,0,59.25,1.75,0.8,,16,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/p379-3-86lb-anime-fake-pussy-medusa-silicone-hentai-sex-doll-mrl",19,19,0,0,0,0,25,,0,0,0,10.157894736842104,1.3157894736842106,0.8947368421052632,,17,19,19,0,0,0,0,25,,0,0,0,10.157894736842104,1.3157894736842106,0.8947368421052632,,17,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/fantasy-sex-dolls",15,19,0,0,0,0,48,,0,0,0,182.94736842105263,2.526315789473684,0.5263157894736842,,10,15,19,0,0,0,0,48,,0,0,0,182.94736842105263,2.526315789473684,0.5263157894736842,,10,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/silicone-sex-doll-torso-love-torso-silicone-doll",19,19,0,0,0,0,51,,0,0,0,121.42105263157895,2.6842105263157894,0.47368421052631576,,9,19,19,0,0,0,0,51,,0,0,0,121.42105263157895,2.6842105263157894,0.47368421052631576,,9,0,0,,,,,0,,,,,0,0,0,,0
"Product","/collections/sex-doll-torso/products/591sex-doll-torso",19,19,0,0,0,0,84,,0,0,0,196.1578947368421,4.421052631578948,0.2631578947368421,,5,19,19,0,0,0,0,84,,0,0,0,196.1578947368421,4.421052631578948,0.2631578947368421,,5,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/why-do-women-enjoy-anal-sex-5-honest-reasons-you-never-expected",18,18,0,0,0,0,23,,0,0,0,25,1.2777777777777777,0.7777777777777778,,14,18,18,0,0,0,0,23,,0,0,0,25,1.2777777777777777,0.7777777777777778,,14,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/fake-ass-sex-toy",18,18,2,2,0,0,82,0,0.1111111111111111,0.1111111111111111,0,321.8333333333333,4.555555555555555,0.2777777777777778,0,5,18,18,2,2,0,0,82,0,0.1111111111111111,0.1111111111111111,0,321.8333333333333,4.555555555555555,0.2777777777777778,0,5,0,0,0,0,,,0,,0,0,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/vaginal-and-anal-design-of-life-size-sex-dolls",17,18,0,0,0,0,53,,0,0,0,49.166666666666664,2.9444444444444446,0.6666666666666666,,12,17,18,0,0,0,0,53,,0,0,0,49.166666666666664,2.9444444444444446,0.6666666666666666,,12,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/sex-doll-anal",18,18,0,0,0,0,30,,0,0,0,57.888888888888886,1.6666666666666667,0.5,,9,18,18,0,0,0,0,30,,0,0,0,57.888888888888886,1.6666666666666667,0.5,,9,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/japanese-anime-sex-doll",16,18,0,0,0,0,86,,0,0,0,187.05555555555554,4.777777777777778,0.2777777777777778,,5,16,18,0,0,0,0,86,,0,0,0,187.05555555555554,4.777777777777778,0.2777777777777778,,5,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/huge-breasts-japanese-sex-doll",16,17,0,0,0,0,36,,0,0,0,86.47058823529412,2.1176470588235294,0.4117647058823529,,7,16,17,0,0,0,0,36,,0,0,0,86.47058823529412,2.1176470588235294,0.4117647058823529,,7,0,0,,,,,0,,,,,0,0,0,,0
"Search","/search",16,17,1,1,0,0,70,0,0.058823529411764705,0.058823529411764705,0,418.52941176470586,4.117647058823529,0.47058823529411764,0,8,16,17,1,1,0,0,70,0,0.058823529411764705,0.058823529411764705,0,418.52941176470586,4.117647058823529,0.47058823529411764,0,8,0,0,0,0,,,0,,0,0,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/discover-the-secrets-of-the-vagina",17,17,0,0,0,0,25,,0,0,0,45.94117647058823,1.4705882352941178,0.7647058823529411,,13,17,17,0,0,0,0,25,,0,0,0,45.94117647058823,1.4705882352941178,0.7647058823529411,,13,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/black-sex-doll-heads",15,17,0,0,0,0,49,,0,0,0,242.05882352941177,2.8823529411764706,0.5882352941176471,,10,15,17,0,0,0,0,49,,0,0,0,242.05882352941177,2.8823529411764706,0.5882352941176471,,10,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/fat-sex-doll",16,17,0,0,0,0,58,,0,0,0,219.2941176470588,3.411764705882353,0.5294117647058824,,9,16,17,0,0,0,0,58,,0,0,0,219.2941176470588,3.411764705882353,0.5294117647058824,,9,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/t968-50-7lbs-92cm-silicone-luxury-super-realistic-human-size-sex-dolls-torso-with-head",17,17,0,0,0,0,17,,0,0,0,0,1,1,,17,17,17,0,0,0,0,17,,0,0,0,0,1,1,,17,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f5312-j-cup-ros-head-sex-doll-se-doll",16,17,0,0,0,0,64,,0,0,0,275.7647058823529,3.764705882352941,0.47058823529411764,,8,16,17,0,0,0,0,64,,0,0,0,275.7647058823529,3.764705882352941,0.47058823529411764,,8,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/t3",16,17,0,0,0,0,44,,0,0,0,79.29411764705883,2.588235294117647,0.8823529411764706,,15,16,17,0,0,0,0,44,,0,0,0,79.29411764705883,2.588235294117647,0.8823529411764706,,15,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/bbw-latina-sex-doll",16,16,0,0,0,0,59,,0,0,0,177.4375,3.6875,0.3125,,5,16,16,0,0,0,0,59,,0,0,0,177.4375,3.6875,0.3125,,5,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/aitia",13,16,0,0,0,0,61,,0,0,0,378.6875,3.8125,0.4375,,7,13,16,0,0,0,0,61,,0,0,0,378.6875,3.8125,0.4375,,7,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/bezlya",12,16,0,0,0,0,58,,0,0,0,256.625,3.625,0.625,,10,12,16,0,0,0,0,58,,0,0,0,256.625,3.625,0.625,,10,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/a499-bbw-big-booty-silicone-sex-doll-torso",11,16,0,0,0,0,48,,0,0,0,210.5625,3,0.4375,,7,11,16,0,0,0,0,48,,0,0,0,210.5625,3,0.4375,,7,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/safely-disposing-the-used-sex-dolls",13,16,0,0,0,0,20,,0,0,0,46.25,1.25,0.8125,,13,13,16,0,0,0,0,20,,0,0,0,46.25,1.25,0.8125,,13,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/electric-male-sex-doll",16,16,2,0,0,0,39,,0.125,0,0,129.25,2.4375,0.5625,,9,16,16,2,0,0,0,39,,0.125,0,0,129.25,2.4375,0.5625,,9,0,0,0,,,,0,,0,,,0,0,0,,0
"Collection","/collections/medium-butt-sex-doll",16,16,0,0,0,0,30,,0,0,0,8,1.875,0.125,,2,16,16,0,0,0,0,30,,0,0,0,8,1.875,0.125,,2,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/sex-doll-torso-dildo-for-woman",16,16,0,0,0,0,38,,0,0,0,86.75,2.375,0.375,,6,16,16,0,0,0,0,38,,0,0,0,86.75,2.375,0.375,,6,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/sex-doll-factory-pictures",14,16,1,1,1,0.0625,220,1,0.0625,0.0625,1,382.875,13.75,0.1875,1,3,14,16,1,1,1,0.0625,220,1,0.0625,0.0625,1,382.875,13.75,0.1875,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Collection","/collections/sex-doll-torso-with-head",15,15,1,0,0,0,76,,0.06666666666666667,0,0,247.46666666666667,5.066666666666666,0.4,,6,15,15,1,0,0,0,76,,0.06666666666666667,0,0,247.46666666666667,5.066666666666666,0.4,,6,0,0,0,,,,0,,0,,,0,0,0,,0
"Collection","/collections/silicone-sex-dolls",15,15,0,0,0,0,25,,0,0,0,107,1.6666666666666667,0.7333333333333333,,11,15,15,0,0,0,0,25,,0,0,0,107,1.6666666666666667,0.7333333333333333,,11,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/%F0%9F%94%A5-2025-best-fake-ass-sex-toy-recommendations-6-ultra-realistic-big-booty-dolls-for-ultimate-pleasure",15,15,0,0,0,0,37,,0,0,0,279.53333333333336,2.466666666666667,0.4666666666666667,,7,15,15,0,0,0,0,37,,0,0,0,279.53333333333336,2.466666666666667,0.4666666666666667,,7,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/top-cydoll-auto-blowjob-function-game-changing-feature-now-live",15,15,0,0,0,0,35,,0,0,0,165.73333333333332,2.3333333333333335,0.5333333333333333,,8,15,15,0,0,0,0,35,,0,0,0,165.73333333333332,2.3333333333333335,0.5333333333333333,,8,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f5945-155mcm5-1ft-40kg-2-0-g-cup-asian-anime-silicone-head-chinese-sex-doll-bezlya-doll",1,15,0,0,0,0,15,,0,0,0,0,1,1,,15,1,15,0,0,0,0,15,,0,0,0,0,1,1,,15,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/cheap-mini-sex-doll",15,15,0,0,0,0,24,,0,0,0,94,1.6,0.7333333333333333,,11,15,15,0,0,0,0,24,,0,0,0,94,1.6,0.7333333333333333,,11,0,0,,,,,0,,,,,0,0,0,,0
,"/de/blogs/dolls-info-qustions/gentlemans-paradise-exploring-nsfw-anime-figures-and-sex-dolls",14,15,0,0,0,0,47,,0,0,0,82.46666666666667,3.1333333333333333,0.6666666666666666,,10,14,15,0,0,0,0,47,,0,0,0,82.46666666666667,3.1333333333333333,0.6666666666666666,,10,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/huge-breast-torso-sex-doll",13,15,0,0,0,0,48,,0,0,0,208.86666666666667,3.2,0.6666666666666666,,10,13,15,0,0,0,0,48,,0,0,0,208.86666666666667,3.2,0.6666666666666666,,10,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/a-must-read-for-anime-fans-anime-futa-sex-dolls-bring-your-2d-fantasy-to-life",15,15,0,0,0,0,30,,0,0,0,31.8,2,0.7333333333333333,,11,15,15,0,0,0,0,30,,0,0,0,31.8,2,0.7333333333333333,,11,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/b43-silicone-sex-doll-big-boobs-torso-gel-breasts",14,14,0,0,0,0,15,,0,0,0,1.7857142857142858,1.0714285714285714,0.9285714285714286,,13,14,14,0,0,0,0,15,,0,0,0,1.7857142857142858,1.0714285714285714,0.9285714285714286,,13,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/top-cydoll",13,14,0,0,0,0,91,,0,0,0,426.5,6.5,0.2857142857142857,,4,13,14,0,0,0,0,91,,0,0,0,426.5,6.5,0.2857142857142857,,4,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/bbw-ass-torso",14,14,0,0,0,0,57,,0,0,0,188.21428571428572,4.071428571428571,0.5714285714285714,,8,14,14,0,0,0,0,57,,0,0,0,188.21428571428572,4.071428571428571,0.5714285714285714,,8,0,0,,,,,0,,,,,0,0,0,,0
,"/de/collections/mini-hentai-sex-doll",14,14,0,0,0,0,32,,0,0,0,39.285714285714285,2.2857142857142856,0.42857142857142855,,6,14,14,0,0,0,0,32,,0,0,0,39.285714285714285,2.2857142857142856,0.42857142857142855,,6,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/shemale-sex-doll-torso-1",14,14,0,0,0,0,46,,0,0,0,166.14285714285714,3.2857142857142856,0.35714285714285715,,5,14,14,0,0,0,0,46,,0,0,0,166.14285714285714,3.2857142857142856,0.35714285714285715,,5,0,0,,,,,0,,,,,0,0,0,,0
,"/de/blogs/dolls-info-qustions/shocking-in-depth-review-of-naimi-1-1-celebrity-sex-doll",14,14,0,0,0,0,15,,0,0,0,1.3571428571428572,1.0714285714285714,0.9285714285714286,,13,14,14,0,0,0,0,15,,0,0,0,1.3571428571428572,1.0714285714285714,0.9285714285714286,,13,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/what-s-it-really-like-to-have-sex-nbsp-with-a-sex-doll",14,14,0,0,0,0,27,,0,0,0,42.42857142857143,1.9285714285714286,0.8571428571428571,,12,14,14,0,0,0,0,27,,0,0,0,42.42857142857143,1.9285714285714286,0.8571428571428571,,12,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/furry-sex-doll",13,14,1,1,0,0,36,0,0.07142857142857142,0.07142857142857142,0,218.35714285714286,2.5714285714285716,0.5714285714285714,0,8,13,14,1,1,0,0,36,0,0.07142857142857142,0.07142857142857142,0,218.35714285714286,2.5714285714285716,0.5714285714285714,0,8,0,0,0,0,,,0,,0,0,,0,0,0,,0
,"/de/collections/shemale-sex-doll-torso-1",13,14,0,0,0,0,29,,0,0,0,40.214285714285715,2.0714285714285716,0.42857142857142855,,6,13,14,0,0,0,0,29,,0,0,0,40.214285714285715,2.0714285714285716,0.42857142857142855,,6,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/teen-sex-dolls",14,14,0,0,0,0,33,,0,0,0,137.14285714285714,2.357142857142857,0.6428571428571429,,9,14,14,0,0,0,0,33,,0,0,0,137.14285714285714,2.357142857142857,0.6428571428571429,,9,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/hyper-realistic-sex-doll",11,14,2,1,0,0,100,0,0.14285714285714285,0.07142857142857142,0,388.7142857142857,7.142857142857143,0.35714285714285715,0,5,11,14,2,1,0,0,100,0,0.14285714285714285,0.07142857142857142,0,388.7142857142857,7.142857142857143,0.35714285714285715,0,5,0,0,0,0,,,0,,0,0,,0,0,0,,0
